student_id,age,gender,family_income_level,parental_education,distance_from_home_km,has_scholarship,part_time_job,high_school_gpa,entrance_exam_score,prior_failures,semester,attendance_rate,study_hours_per_week,current_gpa,lms_login_freq_per_week,extracurricular_activities,counseling_visits,dropout
S103116,25,Female,Low,Postgraduate,24.8,0,1,3.56,85.9,0,5,81.8,7.1,2.76,8.0,1,0,0
S103117,25,Female,Medium,Secondary,12.4,0,1,3.08,77.7,0,8,70.5,14.5,3.28,10.0,0,0,0
S103118,17,Female,High,Secondary,8.6,0,1,2.91,64.0,0,1,61.6,16.8,2.16,5.0,0,0,0
S103119,28,Male,Medium,Secondary,16.5,0,1,2.72,49.7,1,1,86.4,8.4,2.77,5.0,0,0,0
S103120,25,Female,Medium,Bachelor,22.1,0,1,2.12,82.8,0,4,57.5,6.4,2.25,2.0,0,1,0
S103121,29,Male,Medium,Secondary,1.2,0,1,2.99,63.3,0,4,77.2,9.6,2.42,13.0,0,0,0
S103122,23,Female,High,Secondary,4.6,1,0,2.57,55.6,0,5,45.5,10.4,2.1,17.0,0,0,1
S103123,24,Female,Medium,Bachelor,26.3,0,1,3.61,39.6,0,7,81.1,13.5,3.7,5.0,0,0,1
S103124,22,Male,Medium,None,13.7,0,1,2.9,72.3,0,7,69.1,8.0,2.35,10.0,0,0,1
S103125,28,Female,Medium,Secondary,6.5,0,1,3.37,59.2,1,8,88.5,7.3,2.66,13.0,0,0,1
S103126,27,Female,Low,Secondary,31.3,1,0,2.76,68.2,0,3,76.7,22.3,2.47,3.0,0,0,0
S103127,28,Female,Low,Bachelor,5.6,0,0,2.66,66.8,0,5,78.1,3.5,3.05,9.0,0,0,1
S103128,23,Male,High,Bachelor,0.1,0,1,3.3,73.8,0,6,80.8,14.5,4.58,13.0,1,0,0
S103129,27,Male,Medium,Secondary,4.3,1,1,3.14,67.5,0,2,70.8,17.4,4.78,7.0,0,2,0
S103130,21,Female,Low,Bachelor,33.2,0,1,3.16,59.7,0,5,71.5,8.7,2.68,8.0,0,0,1
S103131,22,Male,Low,Secondary,5.5,0,1,2.95,72.6,1,3,71.5,12.2,3.13,14.0,1,0,0
S103132,26,Female,High,None,11.0,1,1,3.39,78.5,0,3,78.1,1.6,3.51,6.0,1,0,0
S103133,18,Male,Medium,Bachelor,6.1,0,0,3.32,87.4,0,4,71.6,10.1,3.71,6.0,1,0,0
S103134,26,Male,Medium,Bachelor,17.8,0,1,1.91,47.4,1,4,86.8,15.8,3.28,7.0,0,0,0
S103135,17,Female,Low,Postgraduate,14.0,0,0,2.87,80.9,1,7,53.5,10.6,3.61,15.0,1,0,0
S103136,24,Male,High,Bachelor,2.4,1,1,3.51,40.4,1,1,57.5,10.2,3.12,11.0,0,1,0
S103137,23,Female,High,Secondary,1.6,1,0,2.49,79.5,1,8,100.0,18.7,2.4,10.0,1,0,0
S103138,23,Male,Medium,Secondary,13.3,0,1,2.15,55.4,2,2,73.5,14.1,3.61,10.0,0,0,1
S103139,23,Female,Low,Secondary,0.9,1,0,2.93,76.9,1,4,64.8,13.5,2.93,4.0,0,0,1
S103140,23,Male,Medium,None,34.2,1,0,3.26,86.6,1,6,79.6,5.9,3.07,10.0,0,0,0
S103141,22,Female,High,Secondary,14.9,0,1,2.77,67.7,0,8,91.5,0.0,1.89,6.0,0,1,1
S103142,22,Female,Medium,Secondary,80.1,0,1,3.65,64.3,0,1,89.6,11.9,2.3,7.0,1,0,0
S103143,24,Male,High,None,32.5,0,1,3.92,63.5,2,6,68.8,10.0,2.57,7.0,0,0,0
S103144,26,Female,Medium,Bachelor,16.9,0,1,2.04,57.9,0,5,72.3,13.8,3.21,12.0,1,0,0
S103145,24,Male,Low,None,13.5,0,1,2.81,81.9,1,4,75.0,10.6,4.09,16.0,0,1,1
S103146,25,Female,Medium,Secondary,46.5,0,0,1.86,63.4,1,4,84.7,10.2,3.38,5.0,0,0,1
S103147,27,Male,High,Bachelor,11.9,0,1,3.33,32.4,0,1,80.7,10.2,2.71,13.0,1,0,0
S103148,29,Female,Low,Bachelor,24.7,0,1,2.66,78.3,0,1,66.2,4.5,2.15,8.0,1,0,0
S103149,18,Male,Low,Secondary,8.8,0,1,2.76,77.5,1,5,72.4,0.8,3.71,11.0,0,0,1
S103150,26,Female,Medium,Bachelor,14.5,1,0,3.57,65.6,1,7,76.0,5.6,3.06,10.0,1,0,0
S103151,19,Female,Medium,Bachelor,21.8,1,1,2.34,53.2,0,4,100.0,4.5,0.6,6.0,1,0,0
S103152,19,Female,High,Bachelor,21.1,0,0,2.21,47.6,0,6,77.3,9.8,3.57,6.0,1,0,1
S103153,27,Male,Low,Secondary,20.4,1,1,1.86,53.2,1,2,100.0,1.8,3.1,8.0,0,0,1
S103154,17,Male,Low,None,7.8,0,0,3.64,68.0,0,5,76.0,7.6,1.33,10.0,1,0,1
S103155,28,Male,Low,Bachelor,13.4,0,0,3.52,37.3,0,8,54.8,19.6,3.27,10.0,0,0,1
S103156,27,Female,Medium,Secondary,12.8,1,0,2.85,71.4,0,1,85.3,9.6,2.9,20.0,0,1,0
S103157,29,Female,Medium,Bachelor,4.2,1,1,2.36,66.1,1,1,95.7,10.2,1.92,11.0,0,1,1
S103158,25,Male,Medium,Bachelor,48.3,1,1,3.42,84.3,0,6,87.1,10.1,4.26,3.0,0,2,0
S103159,28,Female,Medium,Bachelor,1.8,0,1,4.0,75.5,0,8,83.0,11.1,3.14,13.0,1,0,0
S103160,18,Female,Low,Postgraduate,11.8,0,0,2.88,54.2,0,6,74.3,7.4,2.5,11.0,0,1,0
S103161,28,Male,Medium,Bachelor,26.0,1,1,2.4,39.6,0,1,75.7,9.2,2.29,8.0,0,1,0
S103162,19,Female,High,Postgraduate,0.8,1,0,3.62,52.7,1,2,45.1,7.3,2.7,4.0,0,0,0
S103163,21,Male,Medium,Bachelor,2.6,0,0,2.43,85.7,1,2,92.9,2.5,2.72,7.0,0,1,0
S103164,18,Male,Low,Secondary,26.4,0,1,2.82,69.4,0,1,74.3,15.9,3.24,13.0,0,0,1
S103165,22,Female,Medium,Bachelor,10.3,0,0,1.68,74.0,0,6,97.2,5.6,2.67,10.0,1,2,0
S103166,26,Male,Low,Bachelor,12.6,0,1,2.85,55.6,0,3,72.0,18.0,2.55,14.0,0,0,1
S103167,20,Female,Low,Postgraduate,17.2,0,0,2.36,72.3,2,8,79.2,6.2,2.95,14.0,1,0,0
S103168,27,Female,Low,Secondary,1.4,0,1,3.63,42.2,1,2,98.7,3.2,2.53,9.0,1,0,0
S103169,24,Female,Low,Secondary,24.7,0,0,2.51,79.0,0,1,100.0,19.7,2.75,0.0,0,0,1
S103170,25,Female,Low,Bachelor,3.8,1,0,3.39,47.7,1,7,92.6,2.6,3.8,5.0,0,0,0
S103171,29,Female,Medium,None,18.6,0,0,2.95,35.4,0,3,51.9,0.0,2.5,2.0,0,0,0
S103172,22,Male,Low,Bachelor,21.2,0,1,3.06,98.9,1,7,60.8,2.8,2.71,14.0,0,1,1
S103173,21,Female,Medium,Secondary,36.0,0,0,3.26,67.0,0,5,90.5,9.3,2.27,11.0,0,0,0
S103174,29,Female,High,Secondary,2.1,1,0,2.97,66.6,1,6,69.5,3.3,3.57,8.0,0,0,0
S103175,24,Female,Medium,Secondary,2.4,0,0,2.68,37.0,1,8,81.1,7.2,1.62,6.0,0,1,0
S103176,24,Male,Medium,Bachelor,23.3,1,0,2.59,74.3,0,1,83.1,0.0,2.22,13.0,0,0,0
S103177,20,Female,Medium,None,12.3,0,0,3.25,78.3,0,4,83.8,15.4,3.3,5.0,1,0,0
S103178,19,Female,Low,Bachelor,1.9,0,1,2.05,62.0,1,1,64.2,12.1,2.69,3.0,0,1,1
S103179,19,Male,Medium,Bachelor,6.3,1,0,3.84,78.3,0,5,95.3,3.7,3.42,3.0,1,1,0
S103180,19,Female,Medium,Bachelor,43.6,0,0,3.07,82.6,0,8,72.1,0.0,2.66,9.0,0,0,0
S103181,19,Male,High,Secondary,11.4,0,1,2.83,72.9,0,3,88.8,5.5,2.33,5.0,0,0,1
S103182,26,Male,High,None,35.4,1,0,3.13,32.5,0,5,76.9,13.3,2.71,12.0,1,0,1
S103183,17,Female,High,Bachelor,20.1,0,1,2.7,47.7,1,2,100.0,15.4,1.9,8.0,1,0,0
S103184,25,Female,Medium,None,25.8,0,1,2.91,90.3,0,1,100.0,8.8,2.22,3.0,1,0,1
S103185,29,Male,Medium,Secondary,4.8,1,1,2.43,66.2,1,1,100.0,7.5,3.44,7.0,1,0,0
S103186,26,Male,High,Postgraduate,11.6,0,0,3.19,66.3,0,3,100.0,7.1,2.62,4.0,0,0,0
S103187,22,Male,High,Secondary,12.1,0,0,2.96,52.5,1,6,78.0,11.5,2.78,8.0,0,1,0
S103188,17,Female,Medium,Secondary,21.4,1,0,3.09,55.4,0,1,72.0,14.4,2.89,13.0,0,1,0
S103189,27,Female,High,Postgraduate,11.4,1,0,3.74,82.9,1,8,63.0,9.3,1.7,8.0,1,0,0
S103190,17,Female,High,None,18.5,0,1,2.6,87.5,0,5,84.0,8.1,1.71,6.0,1,0,0
S103191,25,Male,Medium,Secondary,32.8,0,0,2.94,77.0,1,2,80.4,13.9,3.07,10.0,0,1,1
S103192,25,Female,Low,Secondary,6.8,1,0,2.17,73.3,1,4,79.4,17.5,2.51,7.0,1,0,0
S103193,19,Female,Low,Bachelor,6.5,1,1,3.28,74.4,1,5,67.6,8.6,2.65,10.0,0,0,1
S103194,26,Female,Medium,Bachelor,5.6,0,1,2.99,63.9,0,8,85.4,10.4,3.23,10.0,1,0,0
S103195,19,Male,Low,Bachelor,5.4,0,1,3.01,46.9,0,6,74.3,6.2,2.15,4.0,0,0,1
S103196,19,Male,Medium,Postgraduate,6.8,0,0,2.92,43.7,0,7,72.8,10.4,2.4,3.0,1,0,0
S103197,27,Female,Medium,None,2.5,0,1,2.71,84.7,0,3,82.5,5.4,2.55,7.0,0,0,1
S103198,29,Female,High,Bachelor,4.5,1,1,4.0,64.5,1,1,78.8,17.1,3.04,10.0,1,3,0
S103199,20,Male,High,None,2.3,1,1,3.02,72.2,0,4,58.6,14.4,2.55,15.0,0,0,0
S103200,28,Female,Medium,Postgraduate,18.0,0,0,3.15,68.2,1,8,68.2,18.7,2.36,4.0,1,2,1
S103201,28,Male,Medium,Postgraduate,34.1,1,0,2.43,68.9,0,8,88.0,7.2,3.99,4.0,0,0,0
S103202,27,Male,Low,Secondary,13.0,1,0,3.44,70.2,0,4,79.3,20.4,2.83,12.0,1,0,1
S103203,18,Female,Medium,Bachelor,35.9,1,1,2.94,75.5,1,3,50.9,11.2,3.26,9.0,1,0,0
S103204,20,Female,Low,Bachelor,11.3,1,0,3.22,53.5,0,5,90.5,9.3,1.53,7.0,0,0,0
S103205,25,Female,Medium,None,0.8,0,0,3.45,82.7,0,3,79.3,16.3,1.9,11.0,0,1,0
S103206,29,Female,High,Bachelor,5.6,1,0,2.95,53.9,0,2,64.1,4.9,3.21,13.0,0,1,0
S103207,27,Female,Medium,Postgraduate,8.0,0,1,2.66,68.6,0,1,70.0,10.2,2.63,12.0,0,0,1
S103208,22,Male,Medium,Secondary,8.8,0,0,1.84,47.3,0,8,82.5,9.2,2.53,5.0,0,0,1
S103209,20,Female,Medium,None,19.9,0,0,2.81,62.5,0,5,46.9,12.1,2.13,10.0,1,0,1
S103210,29,Female,High,Postgraduate,9.9,0,1,2.66,55.1,0,7,86.3,7.8,3.48,13.0,1,0,0
S103211,20,Female,Medium,Secondary,17.4,1,1,2.43,65.4,0,4,94.8,7.3,3.26,7.0,0,0,0
S103212,21,Female,Medium,Secondary,7.8,0,1,3.73,76.0,0,3,93.4,8.1,2.75,10.0,0,1,0
S103213,29,Female,Low,Bachelor,6.6,0,0,3.49,66.1,1,8,97.3,8.5,2.97,6.0,1,0,0
S103214,24,Male,Medium,Bachelor,36.7,0,0,2.09,94.4,0,8,68.3,10.4,2.59,4.0,1,0,0
S103215,20,Male,Low,Secondary,45.1,0,0,3.08,76.9,0,5,95.5,16.4,2.32,10.0,1,0,0
S103216,17,Female,Medium,None,10.5,0,0,2.59,61.6,0,8,84.1,0.0,2.44,12.0,1,0,0
S103217,22,Female,Medium,Bachelor,26.0,0,0,3.18,63.7,0,2,67.5,13.8,3.34,11.0,0,0,0
S103218,29,Male,Low,Secondary,15.1,1,0,2.6,70.7,0,1,87.0,7.6,2.52,3.0,1,0,0
S103219,22,Male,Medium,Bachelor,20.3,1,0,2.73,75.6,0,1,86.5,9.1,2.84,13.0,0,1,0
S103220,26,Female,Low,Bachelor,0.2,0,0,3.48,46.5,1,3,100.0,4.6,2.5,11.0,0,1,1
S103221,20,Male,Low,None,2.4,0,1,3.41,74.5,1,8,98.0,10.2,3.46,13.0,0,0,0
S103222,27,Male,Low,Bachelor,1.2,0,0,3.75,46.9,1,1,69.6,8.0,2.34,5.0,1,0,0
S103223,27,Female,Low,Bachelor,2.6,0,1,2.89,73.1,0,6,85.1,8.9,3.87,12.0,1,0,0
S103224,24,Female,High,Postgraduate,9.5,0,1,2.27,81.5,0,2,84.9,12.9,2.4,11.0,1,1,0
S103225,27,Female,High,Secondary,22.7,0,0,3.46,69.5,0,5,83.8,13.2,2.4,3.0,0,0,0
S103226,24,Female,Medium,Secondary,0.8,0,0,3.46,30.1,1,7,75.4,17.1,4.2,10.0,0,0,0
S103227,21,Male,Medium,Bachelor,3.8,1,1,3.31,38.3,0,4,100.0,7.0,2.05,4.0,1,0,0
S103228,26,Female,Medium,Postgraduate,5.4,0,1,2.63,73.4,0,5,70.7,13.4,2.77,8.0,1,1,0
S103229,27,Male,High,Postgraduate,18.8,0,0,2.46,28.2,0,1,100.0,13.2,3.51,18.0,1,0,0
S103230,27,Male,Medium,Secondary,1.1,0,0,3.27,74.1,0,8,58.6,10.4,1.72,9.0,1,0,1
S103231,19,Female,Low,Secondary,0.3,1,1,2.56,79.8,0,5,74.3,18.4,2.98,8.0,0,0,1
S103232,25,Female,Medium,Secondary,10.2,1,1,2.85,82.0,0,5,91.5,6.8,1.72,2.0,0,0,0
S103233,17,Female,High,Bachelor,20.7,0,1,4.0,61.4,0,2,64.2,10.8,2.83,9.0,0,0,0
S103234,24,Male,Low,Bachelor,4.4,0,0,4.0,71.6,0,1,69.0,11.5,4.23,8.0,0,0,0
S103235,24,Female,Medium,Bachelor,10.6,0,1,3.4,68.1,3,7,88.0,4.0,1.15,0.0,0,0,0
S103236,21,Female,Medium,Secondary,6.8,0,1,2.67,42.9,0,8,54.1,16.3,2.75,4.0,1,1,0
S103237,29,Female,Medium,Postgraduate,22.4,0,0,2.64,76.2,0,8,96.6,9.5,2.48,12.0,1,0,0
S103238,28,Female,Medium,None,10.2,0,1,3.36,85.9,0,4,100.0,12.2,2.09,13.0,0,1,0
S103239,17,Male,Medium,Secondary,46.5,0,0,3.75,75.3,3,8,100.0,17.9,1.73,9.0,0,0,1
S103240,19,Female,High,Bachelor,24.0,0,0,2.74,57.5,0,6,84.9,11.1,3.57,12.0,1,0,0
S103241,19,Female,Medium,Secondary,29.2,0,1,2.77,76.1,0,1,73.6,10.2,2.94,8.0,1,0,1
S103242,28,Female,Low,Bachelor,1.9,0,1,3.04,84.5,1,5,74.6,10.3,1.5,5.0,0,0,0
S103243,23,Female,High,Bachelor,8.0,1,1,2.31,82.5,1,4,84.3,5.0,2.14,17.0,0,0,0
S103244,26,Female,Medium,None,15.4,0,1,2.32,80.4,0,6,81.9,8.1,2.42,3.0,0,0,1
S103245,27,Male,Medium,Secondary,48.2,0,0,2.41,41.1,0,5,74.3,9.2,1.7,10.0,0,0,0
S103246,26,Male,Medium,Secondary,0.7,1,0,3.27,71.0,0,4,100.0,10.5,2.86,6.0,0,0,0
S103247,18,Female,High,Bachelor,6.6,1,0,3.14,74.7,0,4,76.3,16.9,2.98,7.0,0,0,0
S103248,18,Female,Medium,Secondary,9.8,0,0,3.57,80.6,0,1,100.0,14.6,2.97,15.0,0,1,0
S103249,22,Female,Low,Secondary,3.9,0,1,2.13,72.7,0,6,81.5,7.1,4.21,8.0,0,0,1
S103250,21,Male,Low,None,4.2,0,0,2.24,88.3,0,5,80.6,9.9,2.14,7.0,0,0,1
S103251,26,Male,Low,Bachelor,4.8,0,0,3.23,37.6,0,5,87.8,17.0,2.47,6.0,1,1,0
S103252,19,Female,Medium,Secondary,30.6,0,0,2.56,73.4,1,8,87.6,1.4,2.43,11.0,0,1,0
S103253,21,Female,Low,Secondary,3.0,0,0,2.6,72.2,1,1,77.8,8.9,3.4,4.0,0,0,0
S103254,20,Male,Medium,Secondary,1.8,0,0,3.51,78.5,1,3,88.5,3.5,3.32,9.0,0,0,0
S103255,19,Female,Medium,Secondary,0.3,0,1,2.72,88.1,1,2,90.3,22.2,2.01,8.0,0,0,1
S103256,19,Male,High,Secondary,40.3,0,0,2.78,51.7,0,4,100.0,13.9,3.81,5.0,0,0,0
S103257,19,Female,Medium,None,3.3,0,1,2.87,87.6,0,6,81.1,7.5,2.16,3.0,0,0,0
S103258,24,Male,High,Bachelor,10.4,0,0,2.91,77.2,0,4,68.3,9.8,3.4,8.0,1,0,0
S103259,22,Male,High,Secondary,20.7,0,1,3.34,62.2,0,7,69.8,5.9,3.36,7.0,0,0,1
S103260,22,Male,Low,Secondary,13.3,1,1,2.39,51.4,0,1,100.0,20.0,3.08,9.0,0,1,0
S103261,23,Female,Medium,Postgraduate,5.7,1,1,2.91,67.9,1,1,51.8,0.0,2.57,0.0,1,0,0
S103262,26,Female,Low,Secondary,0.3,0,1,3.58,69.3,1,8,62.2,11.6,2.58,6.0,1,0,0
S103263,28,Female,High,Secondary,4.8,0,0,4.0,70.1,0,3,80.4,9.6,3.14,12.0,1,0,0
S103264,23,Female,Medium,Secondary,42.7,1,0,2.32,55.6,0,8,70.8,4.9,3.17,2.0,1,0,0
S103265,25,Female,Low,Secondary,0.7,0,1,3.17,74.1,0,2,92.3,8.7,3.3,16.0,1,0,1
S103266,26,Male,Low,None,14.9,0,0,2.9,58.9,0,5,91.0,1.9,3.3,10.0,0,0,0
S103267,25,Female,Medium,Bachelor,9.9,0,1,2.95,83.2,0,8,72.0,17.8,3.04,8.0,1,1,1
S103268,18,Male,High,Secondary,0.8,0,1,2.61,90.7,1,1,100.0,10.1,3.79,9.0,1,0,0
S103269,29,Female,Medium,Bachelor,10.3,0,0,3.38,52.8,0,3,63.5,14.6,2.38,5.0,0,1,0
S103270,19,Female,Low,Postgraduate,9.1,1,0,3.35,65.9,0,5,68.9,7.6,2.83,14.0,0,1,1
S103271,22,Female,Low,None,3.0,1,1,4.0,79.6,0,4,100.0,16.7,2.41,9.0,0,1,0
S103272,25,Male,Medium,Bachelor,2.2,0,1,2.34,69.1,0,4,60.4,10.2,4.51,9.0,0,1,0
S103273,22,Female,Medium,None,0.1,1,1,2.13,44.7,0,6,85.2,15.4,3.34,12.0,0,0,0
S103274,20,Male,Low,Secondary,42.4,1,1,4.0,78.0,0,3,100.0,12.8,3.51,10.0,0,0,0
S103275,29,Male,Low,Bachelor,6.4,1,0,2.97,55.9,0,1,41.0,9.8,3.11,6.0,0,0,0
S103276,17,Female,High,None,35.0,0,0,2.77,68.0,0,5,74.9,15.0,2.76,8.0,0,0,0
S103277,20,Female,Medium,Postgraduate,13.3,0,0,3.09,50.1,0,3,94.2,30.9,4.67,11.0,0,0,0
S103278,29,Female,Medium,Bachelor,19.9,1,0,2.3,76.9,1,1,75.9,4.3,3.65,8.0,0,0,1
S103279,26,Male,Medium,Secondary,29.1,0,1,3.19,58.7,0,8,80.9,9.4,2.58,3.0,1,0,1
S103280,18,Female,Medium,None,2.2,0,1,2.96,78.5,1,1,82.8,3.5,2.61,14.0,0,0,0
S103281,26,Female,Medium,Bachelor,7.9,0,1,3.54,61.8,0,6,84.7,12.1,2.96,9.0,1,0,0
S103282,29,Female,Low,Secondary,4.3,0,0,3.43,57.8,0,4,67.9,11.1,2.42,7.0,1,0,1
S103283,18,Female,Low,Secondary,13.2,0,0,3.47,71.2,1,4,91.5,19.7,2.56,11.0,0,0,1
S103284,22,Male,High,Secondary,0.3,0,0,3.1,48.9,0,6,83.8,8.7,1.74,6.0,0,0,0
S103285,23,Female,High,None,10.0,1,0,3.8,92.0,0,6,62.8,14.8,1.12,2.0,1,0,1
S103286,18,Female,Medium,Postgraduate,6.2,0,0,3.29,67.8,0,2,73.0,0.0,4.18,8.0,0,0,0
S103287,19,Female,Low,Secondary,4.1,1,0,2.73,56.5,0,6,58.8,10.8,2.45,11.0,0,0,0
S103288,19,Female,Low,Secondary,9.8,1,0,2.6,59.0,0,2,83.2,5.7,2.59,7.0,1,0,0
S103289,19,Female,Low,Bachelor,9.9,1,0,2.65,65.3,0,2,87.4,13.0,2.85,7.0,1,0,1
S103290,22,Female,High,Bachelor,7.3,0,1,3.29,79.9,2,8,83.2,15.8,3.29,7.0,0,0,0
S103291,23,Female,High,Bachelor,11.2,1,1,2.33,51.6,0,8,88.2,7.0,3.34,8.0,0,0,0
S103292,20,Male,Medium,Postgraduate,1.9,0,0,3.08,59.5,0,3,82.0,12.7,3.52,9.0,1,0,0
S103293,20,Male,High,Secondary,21.7,0,1,2.58,64.3,0,3,91.4,8.2,3.2,11.0,0,1,1
S103294,19,Female,Low,Secondary,23.2,1,0,2.37,88.1,2,4,78.1,10.2,2.61,11.0,1,0,1
S103295,27,Female,Medium,Bachelor,33.0,0,0,2.45,80.0,0,4,90.5,12.1,3.69,16.0,0,0,1
S103296,19,Female,Low,None,13.7,1,1,2.99,88.9,1,3,60.7,5.0,2.68,15.0,1,0,1
S103297,28,Female,Low,Bachelor,4.7,0,0,3.38,65.5,0,1,59.0,5.0,3.52,5.0,1,0,0
S103298,24,Female,High,None,43.1,0,1,2.66,86.5,1,7,81.3,14.3,1.72,7.0,1,0,0
S103299,27,Male,High,Postgraduate,10.6,1,0,1.96,84.0,0,5,90.3,6.6,3.71,11.0,1,0,0
S103300,25,Female,Low,Bachelor,8.5,0,0,4.0,75.5,1,3,75.8,16.4,2.18,1.0,0,0,0
S103301,20,Female,Low,Bachelor,3.4,0,0,3.56,76.7,0,5,89.6,1.1,1.78,9.0,0,0,1
S103302,24,Female,Medium,Secondary,12.5,1,0,3.47,56.1,0,1,84.6,14.7,1.89,5.0,1,0,0
S103303,20,Female,Low,Postgraduate,43.1,0,0,3.81,92.4,0,5,49.3,10.0,2.94,8.0,0,0,1
S103304,18,Female,Medium,Bachelor,10.2,0,0,3.05,61.3,3,6,100.0,9.5,4.4,8.0,0,0,0
S103305,20,Female,Medium,Bachelor,36.8,0,0,2.93,73.4,1,7,61.1,10.7,2.66,1.0,0,0,0
S103306,20,Female,Low,Bachelor,26.8,0,0,3.68,75.2,0,6,65.8,2.8,2.72,18.0,0,0,1
S103307,18,Female,Low,None,50.3,0,1,3.67,44.4,0,3,97.2,15.6,3.34,6.0,0,1,1
S103308,17,Male,Low,None,25.5,0,1,3.31,64.2,1,8,80.3,7.8,2.4,14.0,0,0,1
S103309,29,Female,High,Secondary,6.1,0,1,3.44,68.1,0,5,68.5,5.8,2.7,2.0,0,2,0
S103310,23,Female,Medium,Bachelor,27.4,1,1,2.38,63.3,1,6,73.0,20.8,2.56,6.0,1,0,0
S103311,22,Male,Medium,Bachelor,3.4,0,1,2.87,64.4,1,2,66.8,8.3,4.18,11.0,0,1,0
S103312,29,Female,Low,Secondary,1.0,1,1,3.85,87.4,0,2,68.0,5.7,2.85,7.0,0,0,1
S103313,19,Female,Medium,Postgraduate,11.8,0,1,3.4,52.6,0,8,91.8,14.1,3.32,11.0,0,3,0
S103314,22,Female,Low,None,19.5,0,1,2.27,46.0,1,7,72.5,11.3,2.3,11.0,1,0,0
S103315,28,Female,Low,Bachelor,37.9,1,1,2.73,56.2,1,6,64.0,15.0,2.0,5.0,0,0,1
S103316,25,Male,Medium,Secondary,0.8,0,1,3.77,76.2,1,2,68.6,10.4,3.26,13.0,0,1,1
S103317,22,Male,Medium,Secondary,8.0,0,1,3.23,77.6,0,2,77.7,14.8,2.98,10.0,0,0,0
S103318,20,Male,Low,None,15.2,1,0,3.09,74.1,0,4,68.8,20.3,3.52,2.0,1,1,1
S103319,17,Female,Medium,Bachelor,4.8,1,1,3.11,78.7,0,1,75.4,6.2,2.18,9.0,1,1,0
S103320,18,Female,High,Bachelor,21.8,0,0,2.96,68.8,0,4,85.2,7.7,2.74,11.0,0,0,1
S103321,19,Female,Low,Secondary,2.3,1,0,2.74,57.2,0,2,72.8,2.0,1.9,8.0,0,0,0
S103322,27,Female,Low,Secondary,32.3,1,0,2.58,50.8,0,6,67.1,11.9,2.45,8.0,0,0,1
S103323,25,Male,Medium,Bachelor,24.6,0,1,3.51,46.1,0,2,69.5,10.6,1.79,10.0,0,0,1
S103324,22,Male,Low,Secondary,6.3,0,0,3.12,61.6,0,1,100.0,16.3,2.6,2.0,0,0,1
S103325,27,Male,Medium,Bachelor,10.1,0,0,3.35,76.8,1,6,100.0,9.9,3.72,7.0,1,0,0
S103326,19,Female,Medium,Secondary,2.4,0,0,3.27,68.6,0,5,80.7,9.6,2.2,7.0,1,0,0
S103327,19,Male,Medium,Bachelor,36.8,0,1,3.7,65.3,0,1,90.9,11.0,2.19,11.0,0,1,0
S103328,22,Female,Medium,Bachelor,9.7,0,0,3.23,49.2,0,6,65.9,8.8,2.68,6.0,0,0,0
S103329,28,Female,Medium,None,6.9,0,1,3.41,100.0,0,3,71.1,11.8,2.67,16.0,0,0,1
S103330,24,Female,Medium,Bachelor,29.4,0,1,3.08,52.6,0,8,86.7,11.1,3.34,6.0,0,0,1
S103331,28,Male,Low,Secondary,7.9,0,1,2.53,66.8,2,4,44.5,12.7,1.89,4.0,0,1,1
S103332,20,Male,Low,Postgraduate,1.3,0,1,2.89,80.0,1,2,91.6,8.9,1.05,13.0,0,0,1
S103333,28,Female,Medium,Bachelor,14.3,0,0,3.29,65.6,1,1,71.5,12.8,2.84,11.0,0,3,1
S103334,17,Female,Low,None,4.2,0,1,3.34,52.9,1,1,63.8,13.1,3.98,10.0,1,0,0
S103335,19,Male,Low,Bachelor,14.0,0,1,3.73,77.1,0,3,85.8,8.4,2.66,7.0,0,1,0
S103336,23,Female,Low,None,10.3,0,0,2.77,44.9,0,4,100.0,9.6,3.08,7.0,1,2,0
S103337,17,Female,Medium,Bachelor,1.2,0,0,3.11,91.1,1,7,75.3,9.1,2.74,10.0,0,0,0
S103338,28,Female,Low,Postgraduate,31.5,0,0,2.94,69.2,0,4,84.4,3.9,3.32,6.0,0,1,1
S103339,28,Male,Medium,Bachelor,13.1,0,1,3.81,61.2,0,7,86.8,7.6,2.59,15.0,0,1,1
S103340,24,Male,Medium,Secondary,21.1,0,1,3.19,43.8,0,3,83.6,13.8,2.75,9.0,0,0,0
S103341,20,Male,Medium,Bachelor,67.2,1,1,3.2,47.7,0,4,65.0,14.2,3.95,7.0,1,1,0
S103342,18,Male,Low,Secondary,11.8,0,1,2.98,64.2,0,8,83.4,11.7,3.6,6.0,0,0,0
S103343,25,Female,High,None,1.9,0,1,2.89,93.4,1,6,82.8,4.9,2.32,3.0,1,1,1
S103344,23,Female,Low,Postgraduate,34.1,0,0,2.28,68.5,1,8,39.1,14.9,2.33,11.0,0,0,1
S103345,26,Female,High,Secondary,35.6,0,0,2.37,70.2,0,7,92.9,19.3,2.38,5.0,0,0,0
S103346,24,Female,Medium,Secondary,3.9,0,0,3.09,70.8,1,1,57.4,13.0,2.01,7.0,0,0,0
S103347,18,Male,Low,Secondary,7.4,0,0,3.03,100.0,0,1,81.9,10.0,2.41,18.0,0,0,1
S103348,18,Male,Medium,Postgraduate,5.0,1,0,3.09,58.4,0,1,100.0,5.7,2.71,1.0,0,1,0
